code,name,pre_close,price,PI,change,time
300445,康斯特,14.08,14.23,3.089552239,1.07,10:43
600781,辅仁药业,15.52,15.8,3.238683128,1.8,10:43
697,炼石有色,16.17,16.64,3.152439024,2.91,10:43
603881,数据港,33.99,34.47,3.400673401,1.41,10:43
2399,海普瑞,17.38,17.67,3.414772727,1.67,10:43
603895,天永智能,29.5,30.42,3.484320557,3.12,10:43
737,*ST南风,3,3.11,3.092332613,3.67,10:44
2773,康弘药业,46.02,48.03,3.017751479,4.37,10:44
600276,恒瑞医药,67.05,69.99,3.46,4.38,10:44
2396,星网锐捷,19.33,19.59,3.42291372,1.35,10:44
2473,*ST圣莱,5.74,5.83,4.252808989,1.57,10:44
603659,璞泰来,48.4,49.83,3.333333333,2.95,10:44
608,阳光股份,4.81,4.88,3.351612903,1.46,10:44
2886,沃特股份,20.28,20.49,3.426724138,1.04,10:44
2032,苏 泊 尔,49.8,51.14,3.434782609,2.69,10:44
600600,青岛啤酒,38.74,39.18,3.205128205,1.14,10:44
300003,乐普医疗,31.96,32.85,3.175505051,2.78,10:44
603881,数据港,33.99,34.47,3.740740741,1.41,10:44
2399,海普瑞,17.38,17.66,3.845663265,1.61,10:44
603895,天永智能,29.5,30.4,3.28407225,3.05,10:44
826,启迪桑德,14.91,15.07,3.88410104,1.07,10:44
300463,迈克生物,22.45,22.76,3.477690289,1.38,10:44
603986,兆易创新,106.79,110.04,3.132780083,3.04,10:44
603713,密尔克卫,44.36,45.05,3.609467456,1.56,10:44
713,丰乐种业,6.8,7.06,3.466866342,3.82,10:45
600529,山东药玻,16.2,16.4,3.504551365,1.23,10:45
737,*ST南风,3,3.11,3.062894427,3.67,10:45
300487,蓝晓科技,30.28,30.95,3.129251701,2.21,10:45
603882,金域医学,22.98,23.35,3.00486618,1.61,10:45
300630,普利制药,61.31,64.56,3.701298701,5.3,10:45
2473,*ST圣莱,5.74,5.83,4.114130435,1.57,10:45
661,长春高新,208.21,213,3.043478261,2.3,10:45
998,隆平高科,17.91,19.38,3.491864831,8.21,10:45
608,阳光股份,4.81,4.87,3.375568551,1.25,10:45
2032,苏 泊 尔,49.8,51.14,3.338028169,2.69,10:45
600781,辅仁药业,15.52,15.81,3.13104189,1.87,10:45
2399,海普瑞,17.38,17.67,3.719059406,1.67,10:45
603895,天永智能,29.5,30.42,3.764044944,3.12,10:45
826,启迪桑德,14.91,15.08,3.824174218,1.14,10:45
603027,千禾味业,18.35,18.77,3.081534772,2.29,10:45
2741,光华科技,14.7,14.99,3.603960396,1.97,10:45
2371,北方华创,51,51.97,3.055555556,1.9,10:45
600529,山东药玻,16.2,16.39,3.245192308,1.17,10:46
737,*ST南风,3,3.11,3.023930002,3.67,10:46
681,视觉中国,26.43,27.45,3.179950698,3.86,10:46
300630,普利制药,61.31,64.58,3.958333333,5.33,10:46
2473,*ST圣莱,5.74,5.83,3.710784314,1.57,10:46
603659,璞泰来,48.4,49.91,3.380782918,3.12,10:46
608,阳光股份,4.81,4.87,3.377763329,1.25,10:46
600436,片仔癀,103.89,107.16,3.406374502,3.15,10:46
300596,利安隆,27.15,27.8,2.995867769,2.39,10:46
2032,苏 泊 尔,49.8,51.08,3.338028169,2.57,10:46
600781,辅仁药业,15.52,15.81,3.083511777,1.87,10:46
2399,海普瑞,17.38,17.67,3.360323887,1.67,10:46
300656,民德电子,22.17,22.47,3.006993007,1.35,10:46
603895,天永智能,29.5,30.43,3.828571429,3.15,10:46
826,启迪桑德,14.91,15.09,3.942611839,1.21,10:46
603027,千禾味业,18.35,18.77,3.130328867,2.29,10:46
2741,光华科技,14.7,14.99,3.477801268,1.97,10:46
300358,楚天科技,10.29,10.44,3.056392596,1.46,10:46
600529,山东药玻,16.2,16.39,3.276699029,1.17,10:48
737,*ST南风,3,3.1,3.300540789,3.33,10:48
681,视觉中国,26.43,27.43,3.693078324,3.78,10:48
2773,康弘药业,46.02,48.05,3.202380952,4.41,10:48
2815,崇达技术,16.82,17.17,2.926337033,2.08,10:48
2873,新天药业,20.02,20.84,2.941176471,4.1,10:48
300678,中科信息,22.43,22.68,3.191489362,1.11,10:48
603288,海天味业,67.89,68.95,3.238636364,1.56,10:48
600201,生物股份,15.57,15.81,3.488863287,1.54,10:48
608,阳光股份,4.81,4.87,3.420468948,1.25,10:48
2032,苏 泊 尔,49.8,51.14,3.469387755,2.69,10:48
600872,中炬高新,27.15,27.64,2.959610028,1.8,10:48
601336,XD新华保,44.36,44.84,2.964889467,1.08,10:48
603881,数据港,33.99,34.48,2.941176471,1.44,10:48
300681,英搏尔,42.25,45.54,3.246753247,7.79,10:48
300656,民德电子,22.17,22.47,3.04964539,1.35,10:48
826,启迪桑德,14.91,15.09,3.877445169,1.21,10:48
2741,光华科技,14.7,14.99,3.315565032,1.97,10:48
600529,山东药玻,16.2,16.37,3.497409326,1.05,10:49
737,*ST南风,3,3.09,3.061692817,3,10:49
2815,崇达技术,16.82,17.17,2.994464016,2.08,10:49
895,双汇发展,23.9,24.29,2.929532858,1.63,10:49
300630,普利制药,61.31,64.95,3.636363636,5.94,10:49
603288,海天味业,67.89,69,3.294797688,1.63,10:49
600201,生物股份,15.57,15.82,3.481254782,1.61,10:49
608,阳光股份,4.81,4.88,3.558009229,1.46,10:49
600520,文一科技,16.24,16.44,2.918719212,1.23,10:49
300596,利安隆,27.15,27.65,3.98488121,1.84,10:49
603269,海鸥股份,16.9,17.26,3.948626045,2.13,10:49
2032,苏 泊 尔,49.8,51.13,3.39031339,2.67,10:49
2714,牧原股份,24.38,25.48,2.978863937,4.51,10:49
300054,鼎龙股份,8.45,8.56,2.987654321,1.3,10:49
300656,民德电子,22.17,22.47,2.88590604,1.35,10:49
826,启迪桑德,14.91,15.09,3.830893119,1.21,10:49
603301,振德医疗,40.46,42.94,3.388235294,6.13,10:49
2741,光华科技,14.7,14.99,3.235981308,1.97,10:49
600529,山东药玻,16.2,16.39,3.658536585,1.17,10:50
2889,东方嘉盛,28.93,29.41,2.734375,1.66,10:50
300630,普利制药,61.31,64.99,3.58974359,6,10:50
2299,圣农发展,16.61,17.34,2.79454023,4.39,10:50
603659,璞泰来,48.4,49.93,2.870090634,3.16,10:50
603288,海天味业,67.89,69,3.238636364,1.63,10:50
601888,中国国旅,62.48,63.42,2.711670481,1.5,10:50
608,阳光股份,4.81,4.88,3.52432256,1.46,10:50
600520,文一科技,16.24,16.44,2.855329949,1.23,10:50
2032,苏 泊 尔,49.8,51.15,3.371104816,2.71,10:50
300445,康斯特,14.08,14.26,2.674418605,1.28,10:50
603377,东方时尚,12.49,12.71,2.784431138,1.76,10:50
300656,民德电子,22.17,22.47,3.04964539,1.35,10:50
826,启迪桑德,14.91,15.08,3.968939394,1.14,10:50
603301,振德医疗,40.46,42.9,4.407796102,6.03,10:50
300731,科创新源,32.65,33.97,2.941834452,4.04,10:50
2741,光华科技,14.7,14.99,3.275434243,1.97,10:50
2371,北方华创,51,51.87,3.033033033,1.71,10:50
798,中水渔业,6.68,6.99,2.965760322,4.64,10:51
2368,太极股份,32.79,34.05,3.312937063,3.84,10:51
300347,泰格医药,58.83,60.5,3.016241299,2.84,10:51
600633,浙数文化,8.36,8.51,2.882352941,1.79,10:51
300630,普利制药,61.31,64.89,3.23699422,5.84,10:51
603659,璞泰来,48.4,49.93,2.96875,3.16,10:51
603288,海天味业,67.89,69,2.894736842,1.63,10:51
608,阳光股份,4.81,4.88,3.444479898,1.46,10:51
2032,苏 泊 尔,49.8,51.11,3.541666667,2.63,10:51
300451,创业软件,16.03,16.44,3.43691734,2.56,10:51
600570,恒生电子,48.97,50.3,2.95379538,2.72,10:51
300656,民德电子,22.17,22.47,3.028169014,1.35,10:51
826,启迪桑德,14.91,15.09,4.050015485,1.21,10:51
2741,光华科技,14.7,14.95,3.225806452,1.7,10:51
300504,天邑股份,30.61,30.99,2.829268293,1.24,10:51
300629,新劲刚,18.76,19.33,3.030660377,3.04,10:51
300701,森霸传感,37.43,38.76,2.847222222,3.55,10:51
300604,长川科技,37.59,40.02,3.592375367,6.46,10:51
300347,泰格医药,58.83,60.4,2.877492877,2.67,10:52
600633,浙数文化,8.36,8.53,2.828900072,2.03,10:52
300630,普利制药,61.31,64.9,3.184357542,5.86,10:52
603939,益丰药房,53.94,56.15,3.510273973,4.1,10:52
608,阳光股份,4.81,4.88,3.458827299,1.46,10:52
651,格力电器,40.36,40.86,3.558848197,1.24,10:52
555,神州信息,11.86,11.98,3.157150933,1.01,10:52
2714,牧原股份,24.38,25.46,2.834507042,4.43,10:52
300451,创业软件,16.03,16.42,2.89624609,2.43,10:52
600781,辅仁药业,15.52,15.8,2.919911012,1.8,10:52
600536,中国软件,25.95,27.03,3.10765349,4.16,10:52
2184,海得控制,10.08,10.29,3.016194332,2.08,10:52
2507,涪陵榨菜,26.26,27,3.070469799,2.82,10:52
300747,锐科激光,156,163,2.844444444,4.49,10:52
826,启迪桑德,14.91,15.07,3.734339408,1.07,10:52
2741,光华科技,14.7,14.98,2.976804124,1.9,10:52
300629,新劲刚,18.76,19.46,3.052256532,3.73,10:52
989,九 芝 堂,13.1,13.46,2.898383372,2.75,10:52
600529,山东药玻,16.2,16.39,3.394206549,1.17,10:53
2327,富安娜,8.34,8.56,3.232937685,2.64,10:53
603076,乐惠国际,41.46,42.4,3.197674419,2.27,10:53
600197,伊力特,21.09,21.58,3.504807692,2.32,10:53
300630,普利制药,61.31,64.97,3.59375,5.97,10:53
603288,海天味业,67.89,69,3.093922652,1.63,10:53
608,阳光股份,4.81,4.88,3.45097413,1.46,10:53
603161,科华控股,18.7,18.9,3.402948403,1.07,10:53
651,格力电器,40.36,40.86,3.408420488,1.24,10:53
600781,辅仁药业,15.52,15.8,3.099885189,1.8,10:53
2230,科大讯飞,28.45,29.46,3.421512899,3.55,10:53
300656,民德电子,22.17,22.43,3.359375,1.17,10:53
603895,天永智能,29.5,30.39,3.957528958,3.02,10:53
826,启迪桑德,14.91,15.07,3.694730894,1.07,10:53
603022,新通联,9.33,9.43,3.802973978,1.07,10:53
603032,德新交运,11.66,11.86,3.216253444,1.72,10:53
603605,珀莱雅,40.12,41.99,3.529411765,4.66,10:53
300604,长川科技,37.59,40,3.460559796,6.41,10:53
600529,山东药玻,16.2,16.39,3.318965517,1.17,10:55
2327,富安娜,8.34,8.57,3.495518566,2.76,10:55
2853,皮阿诺,18.93,19.2,2.851458886,1.43,10:55
603678,火炬电子,23.64,23.88,3.035714286,1.02,10:55
600201,生物股份,15.57,15.83,3.29218107,1.67,10:55
608,阳光股份,4.81,4.87,3.462304882,1.25,10:55
62,深圳华强,19.94,20.16,2.921635434,1.1,10:55
300009,安科生物,16.34,16.72,2.788215201,2.33,10:55
603269,海鸥股份,16.9,17.33,4.248071979,2.54,10:55
600536,中国软件,25.95,26.94,3.025374105,3.82,10:55
300567,精测电子,75.39,78,2.816901408,3.46,10:55
600570,恒生电子,48.97,50.24,3.02259887,2.59,10:55
2439,启明星辰,17.16,17.46,3.125,1.75,10:55
603773,沃格光电,61.2,61.95,3.114285714,1.23,10:55
826,启迪桑德,14.91,15.08,3.99482575,1.14,10:55
603138,海量数据,21.03,21.29,2.9,1.24,10:55
603233,大参林,50.66,51.94,3.643617021,2.53,10:55
2419,天虹股份,11.21,11.59,2.943977591,3.39,10:55
600529,山东药玻,16.2,16.39,3.717241379,1.17,10:56
2327,富安娜,8.34,8.57,3.119108826,2.76,10:56
600097,开创国际,10.13,10.62,3.571428571,4.84,10:56
600201,生物股份,15.57,15.83,3.52293578,1.67,10:56
608,阳光股份,4.81,4.87,3.464606181,1.25,10:56
62,深圳华强,19.94,20.16,3.181818182,1.1,10:56
603269,海鸥股份,16.9,17.33,3.523454158,2.54,10:56
2304,洋河股份,116.9,118.39,3.189655172,1.27,10:56
600600,青岛啤酒,38.74,39.5,3.253968254,1.96,10:56
2840,华统股份,13.62,13.95,3.78725591,2.42,10:56
300003,乐普医疗,31.96,32.79,3.611544462,2.6,10:56
300529,健帆生物,42.81,43.75,3.283783784,2.2,10:56
300357,我武生物,37.61,39.3,3.492822967,4.49,10:56
603895,天永智能,29.5,30.4,3.747714808,3.05,10:56
826,启迪桑德,14.91,15.09,4.046296296,1.21,10:56
603138,海量数据,21.03,21.3,3.501199041,1.28,10:56
300586,美联新材,13.45,13.81,3.743343983,2.68,10:56
603233,大参林,50.66,51.82,3.139013453,2.29,10:56
2327,富安娜,8.34,8.57,3.111205433,2.76,10:57
600097,开创国际,10.13,10.6,3.717277487,4.64,10:57
880,潍柴重机,7.64,7.8,2.921225383,2.09,10:57
608,阳光股份,4.81,4.87,3.422521339,1.25,10:57
603269,海鸥股份,16.9,17.32,3.48628692,2.49,10:57
603988,中电电机,17.67,17.94,2.936842105,1.53,10:57
555,神州信息,11.86,12.02,3.203616352,1.35,10:57
300607,拓斯达,41.31,42.3,3.458646617,2.4,10:57
300003,乐普医疗,31.96,32.88,2.834532374,2.88,10:57
300529,健帆生物,42.81,43.73,3.396501458,2.15,10:57
300462,华铭智能,17.19,17.72,3.541666667,3.08,10:57
300747,锐科激光,156,163.18,3.69047619,4.6,10:57
300709,精研科技,33.95,34.99,2.875,3.06,10:57
603895,天永智能,29.5,30.41,3.673835125,3.08,10:57
826,启迪桑德,14.91,15.07,3.741820768,1.07,10:57
300586,美联新材,13.45,13.73,3.051948052,2.08,10:57
603233,大参林,50.66,51.83,3.147321429,2.31,10:57
300688,创业黑马,45.67,47.59,3.596491228,4.2,10:57
2368,太极股份,32.79,34,2.927631579,3.69,10:58
737,*ST南风,3,3.1,3.112856991,3.33,10:58
2327,富安娜,8.34,8.57,3.155855339,2.76,10:58
603882,金域医学,22.98,23.42,3.172690763,1.91,10:58
600097,开创国际,10.13,10.58,3.852739726,4.44,10:58
300630,普利制药,61.31,64.97,3.014705882,5.97,10:58
300678,中科信息,22.43,22.69,3.450704225,1.16,10:58
300685,艾德生物,52.16,53.24,3.392857143,2.07,10:58
300069,金利华电,10.43,10.62,4.133064516,1.82,10:58
608,阳光股份,4.81,4.87,3.422521339,1.25,10:58
603269,海鸥股份,16.9,17.32,4.136420526,2.49,10:58
300607,拓斯达,41.31,42.28,3.549618321,2.35,10:58
600329,中新药业,17.61,18.73,3.114143921,6.36,10:58
963,华东医药,42.45,43.89,3.005181347,3.39,10:58
603895,天永智能,29.5,30.41,3.768382353,3.08,10:58
826,启迪桑德,14.91,15.07,3.83175528,1.07,10:58
300731,科创新源,32.65,34.28,4.668174962,4.99,10:58
300167,迪威迅,5.08,5.5,4.529854255,8.27,10:58
600529,山东药玻,16.2,16.39,3.239182692,1.17,10:59
737,*ST南风,3,3.1,3.115172121,3.33,10:59
2327,富安娜,8.34,8.57,3.102766798,2.76,10:59
600097,开创国际,10.13,10.53,3.640776699,3.95,10:59
300678,中科信息,22.43,22.69,3.325740319,1.16,10:59
300069,金利华电,10.43,10.62,3.620776601,1.82,10:59
608,阳光股份,4.81,4.87,3.404637492,1.25,10:59
603899,晨光文具,28.45,28.76,3.509933775,1.09,10:59
603269,海鸥股份,16.9,17.32,4.15201005,2.49,10:59
2032,苏 泊 尔,49.8,50.96,3.258426966,2.33,10:59
300519,新光药业,18.5,18.92,3.401639344,2.27,10:59
300607,拓斯达,41.31,42.27,3.201438849,2.32,10:59
2234,民和股份,12.43,13.03,3.162055336,4.83,10:59
600566,济川药业,43.4,44.61,4.017857143,2.79,10:59
600329,中新药业,17.61,18.71,3.098765432,6.25,10:59
603895,天永智能,29.5,30.4,3.401360544,3.05,10:59
826,启迪桑德,14.91,15.09,3.925533502,1.21,10:59
603022,新通联,9.33,9.45,3.097643098,1.29,10:59
600529,山东药玻,16.2,16.39,3.239182692,1.17,11:00
737,*ST南风,3,3.1,3.144472898,3.33,11:00
2327,富安娜,8.34,8.59,4.302005505,3,11:00
603076,乐惠国际,41.46,42.4,3.170731707,2.27,11:00
600097,开创国际,10.13,10.57,3.300395257,4.34,11:00
2362,汉王科技,17.86,18.15,3.150623886,1.62,11:00
2695,煌上煌,11.9,12.03,3.288569644,1.09,11:00
608,阳光股份,4.81,4.87,3.406862745,1.25,11:00
603899,晨光文具,28.45,28.77,3.35443038,1.12,11:00
603988,中电电机,17.67,17.89,3.648989899,1.25,11:00
300529,健帆生物,42.81,43.8,3.143712575,2.31,11:00
2044,美年健康,15.88,16.53,3.773448773,4.09,11:00
600859,王府井,16.73,17.12,3.389303483,2.33,11:00
568,泸州老窖,48.79,49.7,3.297150611,1.87,11:00
2138,顺络电子,18.58,18.9,3.927905531,1.72,11:00
603895,天永智能,29.5,30.4,3.951120163,3.05,11:00
826,启迪桑德,14.91,15.09,3.936600719,1.21,11:00
603022,新通联,9.33,9.44,3.185868873,1.18,11:00
600529,山东药玻,16.2,16.39,3.024691358,1.17,11:01
737,*ST南风,3,3.1,3.206703309,3.33,11:01
603085,天成自控,13.41,14.03,3.370025402,4.62,11:01
600097,开创国际,10.13,10.58,3.374628345,4.44,11:01
2396,星网锐捷,19.33,19.6,2.927400468,1.4,11:01
2695,煌上煌,11.9,12.03,2.897633462,1.09,11:01
603288,海天味业,67.89,69.08,4.006849315,1.75,11:01
608,阳光股份,4.81,4.87,3.39465972,1.25,11:01
2032,苏 泊 尔,49.8,50.83,3.24742268,2.07,11:01
2007,华兰生物,32.25,32.9,2.871148459,2.02,11:01
600781,辅仁药业,15.52,15.79,3.057803468,1.74,11:01
2439,启明星辰,17.16,17.54,2.800131926,2.21,11:01
600329,中新药业,17.61,18.7,3.083538084,6.19,11:01
603895,天永智能,29.5,30.42,3.781676413,3.12,11:01
826,启迪桑德,14.91,15.08,4.024540824,1.14,11:01
603022,新通联,9.33,9.43,3.013788575,1.07,11:01
603986,兆易创新,106.79,109.5,3.528037383,2.54,11:01
300688,创业黑马,45.67,47.47,3.269230769,3.94,11:01
600097,开创国际,10.13,10.6,3.665231432,4.64,11:02
603108,润达医疗,10.12,10.47,3.089285714,3.46,11:02
2695,煌上煌,11.9,12.02,3.241421569,1.01,11:02
880,潍柴重机,7.64,7.79,3.013544018,1.96,11:02
608,阳光股份,4.81,4.87,3.403525955,1.25,11:02
2032,苏 泊 尔,49.8,50.74,2.962962963,1.89,11:02
600781,辅仁药业,15.52,15.79,3.141330166,1.74,11:02
300519,新光药业,18.5,18.87,3.07038835,2,11:02
603690,至纯科技,21.55,22.55,2.785714286,4.64,11:02
2184,海得控制,10.08,10.27,3.706945229,1.88,11:02
2044,美年健康,15.88,16.45,2.99392936,3.59,11:02
603773,沃格光电,61.2,62.05,3.979591837,1.39,11:02
603387,基蛋生物,43.83,44.56,3.199404762,1.67,11:02
600486,扬农化工,50.32,51.8,2.923076923,2.94,11:02
603895,天永智能,29.5,30.41,4.033264033,3.08,11:02
826,启迪桑德,14.91,15.08,4.012155716,1.14,11:02
603022,新通联,9.33,9.44,3.125,1.18,11:02
300629,新劲刚,18.76,19.32,3.137755102,2.99,11:02
2311,海大集团,19.96,20.45,2.96875,2.45,11:03
737,*ST南风,3,3.1,3.176705561,3.33,11:03
603108,润达医疗,10.12,10.46,3.134057971,3.36,11:03
300069,金利华电,10.43,10.56,2.846715328,1.25,11:03
880,潍柴重机,7.64,7.77,3.71349096,1.7,11:03
600201,生物股份,15.57,15.82,2.964757709,1.61,11:03
608,阳光股份,4.81,4.87,3.147812971,1.25,11:03
2032,苏 泊 尔,49.8,50.65,3.620689655,1.71,11:03
600781,辅仁药业,15.52,15.8,3.072009292,1.8,11:03
300607,拓斯达,41.31,42.02,3.274853801,1.72,11:03
600760,中航沈飞,34.61,35.11,2.992518703,1.44,11:03
568,泸州老窖,48.79,49.41,3.822299652,1.27,11:03
600486,扬农化工,50.32,51.73,3.140495868,2.8,11:03
300700,岱勒新材,40.07,40.92,3.317307692,2.12,11:03
603895,天永智能,29.5,30.39,4.110169492,3.02,11:03
826,启迪桑德,14.91,15.1,3.963523132,1.27,11:03
2737,葵花药业,19.24,20.18,3.62962963,4.89,11:03
300629,新劲刚,18.76,19.32,3.238341969,2.99,11:03
600529,山东药玻,16.2,16.37,3.389724311,1.05,11:04
300540,深冷股份,14.2,14.53,3.289473684,2.32,11:04
737,*ST南风,3,3.1,3.286911109,3.33,11:04
300487,蓝晓科技,30.28,30.91,3.150289017,2.08,11:04
505,京粮控股,6.01,6.56,4.39497506,9.15,11:04
2372,伟星新材,16.72,17.2,3.217360115,2.87,11:04
600521,华海药业,18.66,19.63,3.200168209,5.2,11:04
2038,双鹭药业,32.2,32.92,3.253796095,2.24,11:04
880,潍柴重机,7.64,7.77,3.541114058,1.7,11:04
608,阳光股份,4.81,4.87,3.259591584,1.25,11:04
603269,海鸥股份,16.9,17.31,4.055214724,2.43,11:04
600536,中国软件,25.95,26.63,3.019197208,2.62,11:04
600570,恒生电子,48.97,49.71,3.178368121,1.51,11:04
2268,卫 士 通,18.26,19.17,3.829950211,4.98,11:04
568,泸州老窖,48.79,49.43,3.920657613,1.31,11:04
600486,扬农化工,50.32,51.78,3.289473684,2.9,11:04
826,启迪桑德,14.91,15.07,3.976152053,1.07,11:04
2180,纳思达,28.93,29.43,3,1.73,11:04
600679,上海凤凰,13.73,14.28,2.98245614,4.01,11:05
600529,山东药玻,16.2,16.38,3.167447307,1.11,11:05
737,*ST南风,3,3.1,3.31166685,3.33,11:05
603866,桃李面包,52.73,53.4,3.189655172,1.27,11:05
300487,蓝晓科技,30.28,30.88,2.865013774,1.98,11:05
505,京粮控股,6.01,6.57,4.177477598,9.32,11:05
2372,伟星新材,16.72,17.2,3.738474434,2.87,11:05
608,阳光股份,4.81,4.87,3.260600433,1.25,11:05
2921,联诚精密,31.84,32.37,2.833333333,1.66,11:05
300222,科大智能,16.95,17.36,3.484042553,2.42,11:05
2032,苏 泊 尔,49.8,50.69,3.5,1.79,11:05
600781,辅仁药业,15.52,15.8,3.002270148,1.8,11:05
600570,恒生电子,48.97,49.68,2.821043911,1.45,11:05
568,泸州老窖,48.79,49.45,4.065974796,1.35,11:05
826,启迪桑德,14.91,15.08,3.753161356,1.14,11:05
600771,广誉远,40.18,41.85,3.521126761,4.16,11:05
603043,广州酒家,24.18,25.1,3.834355828,3.8,11:05
2896,中大力德,35.08,36.54,3.738317757,4.16,11:05
600679,上海凤凰,13.73,14.28,2.919340055,4.01,11:06
2368,太极股份,32.79,33.6,2.867203219,2.47,11:06
603866,桃李面包,52.73,53.5,3.1,1.46,11:06
300498,温氏股份,21.96,22.68,3.012209081,3.28,11:06
2372,伟星新材,16.72,17.19,3.787107718,2.81,11:06
600097,开创国际,10.13,10.6,3.237547893,4.64,11:06
600455,博通股份,20.79,21.69,2.990196078,4.33,11:06
603288,海天味业,67.89,69,3.218085106,1.63,11:06
608,阳光股份,4.81,4.86,3.310810811,1.04,11:06
300596,利安隆,27.15,28.25,3.575498575,4.05,11:06
2032,苏 泊 尔,49.8,50.73,3.118811881,1.87,11:06
300451,创业软件,16.03,16.26,3.17979798,1.43,11:06
2044,美年健康,15.88,16.32,2.888425443,2.77,11:06
2439,启明星辰,17.16,17.51,3.565919941,2.04,11:06
2903,宇环数控,27.18,28.36,3.080357143,4.34,11:06
826,启迪桑德,14.91,15.08,3.81441534,1.14,11:06
603138,海量数据,21.03,21.3,3.125,1.28,11:06
600771,广誉远,40.18,41.78,3.160377358,3.98,11:06
2368,太极股份,32.79,33.7,3.46692112,2.78,11:07
2281,光迅科技,22.74,23.25,3.100679432,2.24,11:07
2910,庄园牧场,20.1,20.74,2.874828061,3.18,11:07
2557,洽洽食品,15.82,15.98,3.058637084,1.01,11:07
300498,温氏股份,21.96,22.64,2.85255266,3.1,11:07
2372,伟星新材,16.72,17.19,3.567567568,2.81,11:07
600097,开创国际,10.13,10.57,2.914188615,4.34,11:07
603108,润达医疗,10.12,10.45,3.10619469,3.26,11:07
880,潍柴重机,7.64,7.78,2.837407014,1.83,11:07
300705,九典制药,20.24,21.26,2.948148148,5.04,11:07
300596,利安隆,27.15,28.16,4.235641892,3.72,11:07
2032,苏 泊 尔,49.8,50.73,3,1.87,11:07
697,炼石有色,16.17,16.96,3.628389155,4.89,11:07
600486,扬农化工,50.32,51.78,2.894736842,2.9,11:07
826,启迪桑德,14.91,15.08,3.567082933,1.14,11:07
603900,莱绅通灵,15.45,15.63,3.123076923,1.17,11:07
603138,海量数据,21.03,21.3,2.912621359,1.28,11:07
300601,康泰生物,38.07,41.86,4.63091922,9.96,11:07
2557,洽洽食品,15.82,15.99,3.047001621,1.07,11:08
2372,伟星新材,16.72,17.17,3.241491086,2.69,11:08
2788,鹭燕医药,14.43,14.7,3.138832998,1.87,11:08
300680,隆盛科技,21.97,22.33,3.010752688,1.64,11:08
603108,润达医疗,10.12,10.46,3.10619469,3.36,11:08
880,潍柴重机,7.64,7.79,2.993273543,1.96,11:08
600754,锦江股份,25.66,26.75,2.948717949,4.25,11:08
300596,利安隆,27.15,28,4.021651965,3.13,11:08
2032,苏 泊 尔,49.8,50.87,3.24742268,2.15,11:08
697,炼石有色,16.17,17,4.116197183,5.13,11:08
2230,科大讯飞,28.45,30.15,3.911311737,5.98,11:08
600570,恒生电子,48.97,49.48,3.033126294,1.04,11:08
2268,卫 士 通,18.26,19.15,4.054160126,4.87,11:08
826,启迪桑德,14.91,15.09,3.516535433,1.21,11:08
603900,莱绅通灵,15.45,15.63,3.078078078,1.17,11:08
600771,广誉远,40.18,41.67,3.442028986,3.71,11:08
603043,广州酒家,24.18,25.07,3.052503053,3.68,11:08
300601,康泰生物,38.07,41.86,4.518115942,9.96,11:08
2876,三利谱,50.2,50.92,3.14479638,1.43,11:09
2281,光迅科技,22.74,23.26,3.576826196,2.29,11:09
2788,鹭燕医药,14.43,14.66,3.058823529,1.59,11:09
600197,伊力特,21.09,21.59,3.612791703,2.37,11:09
2821,凯莱英,80.2,81.12,3.273092369,1.15,11:09
600521,华海药业,18.66,19.62,3.887573964,5.14,11:09
603288,海天味业,67.89,69.07,3.184210526,1.74,11:09
300596,利安隆,27.15,28,4.428697963,3.13,11:09
300222,科大智能,16.95,17.53,3.186936937,3.42,11:09
2032,苏 泊 尔,49.8,50.87,3.181818182,2.15,11:09
697,炼石有色,16.17,17.15,3.946312866,6.06,11:09
2890,弘宇股份,21.15,21.47,3.117977528,1.51,11:09
826,启迪桑德,14.91,15.07,3.441117456,1.07,11:09
603022,新通联,9.33,9.46,3.726207906,1.39,11:09
600771,广誉远,40.18,41.6,3.725490196,3.53,11:09
503,国新健康,22.49,22.87,3.585798817,1.69,11:09
603043,广州酒家,24.18,25.11,3.113325031,3.85,11:09
603345,安井食品,34.26,35.46,3.12605042,3.5,11:09
2281,光迅科技,22.74,23.29,3.781882146,2.42,11:10
600197,伊力特,21.09,21.55,2.798481712,2.18,11:10
2853,皮阿诺,18.93,19.12,3.151447661,1,11:10
600521,华海药业,18.66,19.59,3.136007828,4.98,11:10
603288,海天味业,67.89,69.02,2.834645669,1.66,11:10
880,潍柴重机,7.64,7.78,3.090277778,1.83,11:10
600201,生物股份,15.57,15.83,2.970865215,1.67,11:10
300705,九典制药,20.24,21.2,2.732919255,4.74,11:10
48,*ST康达,21.55,22.63,4.70260223,5.01,11:10
300596,利安隆,27.15,28.15,4.225941423,3.68,11:10
2032,苏 泊 尔,49.8,50.87,3.118811881,2.15,11:10
2890,弘宇股份,21.15,21.47,3.074792244,1.51,11:10
603895,天永智能,29.5,30.45,3.626168224,3.22,11:10
826,启迪桑德,14.91,15.07,3.456053325,1.07,11:10
603022,新通联,9.33,9.46,2.753583241,1.39,11:10
300731,科创新源,32.65,34.99,3.145454545,7.17,11:10
600771,广誉远,40.18,41.67,3.292682927,3.71,11:10
603043,广州酒家,24.18,25.06,2.96912114,3.64,11:10
2876,三利谱,50.2,50.92,3.590361446,1.43,11:11
